BusinessEntityID,ContactTypeID,PersonID,CountryRegionCode,name_country,CountryRegionName,IsOnlyStateProvinceFlag,StateProvinceCode,StateProvinceID,StateProvinceName,TerritoryID,AddressID,AddressLine1,AddressLine2,City,PostalCode,SpatialLocation,AddressTypeID,name_type
9022,,,DE,Germany,Germany,False,HE,19.0,Hessen,8.0,18075.0,Zollhof 766,,München,80074,POINT (0 0),2.0,Home
9023,,,FR,France,France,False,75,161.0,Seine (Paris),7.0,18076.0,"35, route de Marseille",,Paris,75008,POINT (2.31302540043955 48.8873495821177),2.0,Home
9024,,,GB,United Kingdom,United Kingdom,True,ENG,14.0,England,10.0,18077.0,4207 Madrid Lane,,London,SE1 8HL,POINT (-0.104996112021921 51.5691405067965),2.0,Home
9025,,,FR,France,France,False,80,166.0,Somme,7.0,18078.0,"24, rue Lauriston",,Saint Ouen,80610,POINT (2.12761668202935 50.0231682546765),2.0,Home
9026,,,US,United States,United States,False,CA,9.0,California,4.0,18079.0,8042 Dent Way,,Fremont,94536,POINT (-121.933768344002 37.6053838857291),2.0,Home
9027,,,US,United States,United States,False,CA,9.0,California,4.0,18080.0,7320 Blocking Circle,,Bellflower,90706,POINT (-118.090170503299 33.894200346461),2.0,Home
9028,,,US,United States,United States,False,CA,9.0,California,4.0,18081.0,2234 String Dr.,,Spring Valley,91977,POINT (-116.899049612009 32.6832539302023),2.0,Home
9029,,,GB,United Kingdom,United Kingdom,True,ENG,14.0,England,10.0,18082.0,2570 Harmless Drive,,Liverpool,L4 4HB,POINT (-2.97188475407706 53.5068966922372),2.0,Home
9030,,,GB,United Kingdom,United Kingdom,True,ENG,14.0,England,10.0,18083.0,1767 Ham Dr.,,Newcastle upon Tyne,NT20,POINT (-1.61123024351751 54.9339724543839),2.0,Home
9031,,,GB,United Kingdom,United Kingdom,True,ENG,14.0,England,10.0,18084.0,6934 Santa Cruz Dr.,,Cheltenham,GL50,POINT (-2.07595142622543 51.8773266833291),2.0,Home
9032,,,AU,Australia,Australia,False,VIC,77.0,Victoria,9.0,18085.0,8957 Madhatter Circle,,Bendigo,3550,POINT (144.105206273162 -36.7023907467975),2.0,Home
9033,,,CA,Canada,Canada,False,BC,7.0,British Columbia,6.0,18086.0,6720 Primrose Dr.,,Haney,V2W 1W2,POINT (-122.735233953649 49.1536810629261),2.0,Home
9034,,,US,United States,United States,False,WA,79.0,Washington,1.0,18087.0,4838 Fish Dr.,,Olympia,98501,POINT (-122.714792544376 46.9693545314028),2.0,Home
9035,,,FR,France,France,False,93,179.0,Seine Saint Denis,7.0,18088.0,"9967, rue Marbeuf",,Saint-Denis,93400,POINT (2.33469299564489 48.8459644806819),2.0,Home
9036,,,GB,United Kingdom,United Kingdom,True,ENG,14.0,England,10.0,18089.0,5549 Bluejay Dr.,,London,W1X3SE,POINT (-0.127217153141485 51.5629700415004),2.0,Home
9037,,,US,United States,United States,False,CA,9.0,California,4.0,18090.0,6120 Evergreen Ct.,# 126,Colma,94014,POINT (-122.426307997279 37.7086730597941),2.0,Home
9038,,,FR,France,France,False,59,145.0,Nord,7.0,18091.0,"57, rue Lafayette",,Roubaix,59100,POINT (3.19560484956751 50.762751214242),2.0,Home
9039,,,US,United States,United States,False,CA,9.0,California,4.0,18092.0,8192 Seagull Court,,Concord,94519,POINT (-122.106204928105 38.0347707609478),2.0,Home
9040,,,AU,Australia,Australia,False,VIC,77.0,Victoria,9.0,18093.0,7185 West Cliff Place,,Warrnambool,3280,POINT (142.507184390302 -38.0618717832704),2.0,Home
9041,,,CA,Canada,Canada,False,BC,7.0,British Columbia,6.0,18094.0,2061 Normal Ave.,,Westminster,V3L 1E7,POINT (-122.857154606183 49.2316461324356),2.0,Home
9042,,,US,United States,United States,False,WA,79.0,Washington,1.0,18095.0,8175 Tri-state Ave.,,Bellingham,98225,POINT (-122.684984122152 48.7841472699589),2.0,Home
9043,,,GB,United Kingdom,United Kingdom,True,ENG,14.0,England,10.0,18096.0,4867 Glaze Dr,,Milton Keynes,MK8 8DF,POINT (-0.796463356215063 51.9798000196432),2.0,Home
9044,,,AU,Australia,Australia,False,QLD,64.0,Queensland,9.0,18097.0,2823 La Orinda Pl.,,Hawthorne,4171,POINT (152.926904047372 -27.4543534987946),2.0,Home
9045,,,US,United States,United States,False,CA,9.0,California,4.0,18098.0,5005 Appalachian Dr.,,Berkeley,94704,POINT (-122.350647890877 37.8675420605073),2.0,Home
9046,,,US,United States,United States,False,CA,9.0,California,4.0,18099.0,9924 Muir Rd.,,Lemon Grove,91945,POINT (-116.859711211251 32.6875307006209),2.0,Home
9047,,,GB,United Kingdom,United Kingdom,True,ENG,14.0,England,10.0,18100.0,1676 Valley Crest Drive,,London,W1X3SE,POINT (-0.127306160644932 51.516614359713),2.0,Home
9048,,,US,United States,United States,False,OR,58.0,Oregon,1.0,18101.0,9645 Prancing Drive,,Beaverton,97005,POINT (-122.875961059414 45.5327097739495),2.0,Home
9049,,,US,United States,United States,False,CA,9.0,California,4.0,18102.0,953 Trafalgar Circle,,National City,91950,POINT (-117.00956713395 32.6471825188898),2.0,Home
9050,,,US,United States,United States,False,CA,9.0,California,4.0,18103.0,2886 Chaparral Court,Space # 45,Concord,94519,POINT (-122.057401488885 37.9663833996755),2.0,Home
9051,,,DE,Germany,Germany,False,BY,8.0,Bayern,8.0,18104.0,Lindenalle 424,,Hof,95010,POINT (11.9139911453882 50.3268675351435),2.0,Home
9052,,,CA,Canada,Canada,False,BC,7.0,British Columbia,6.0,18105.0,9669 Cynthia Dr.,,Shawnee,V9B 2C3,POINT (-123.336338543075 48.4152905932595),2.0,Home
9053,,,US,United States,United States,False,WA,79.0,Washington,1.0,18106.0,9201 Lexington Rd.,,Yakima,98901,POINT (-120.251835070946 46.6558808506676),2.0,Home
9054,,,FR,France,France,False,77,163.0,Seine et Marne,7.0,18107.0,"11, quai de l´ Iton",,Roissy en Brie,77680,POINT (2.6641398543808 48.8580852158791),2.0,Home
9055,,,US,United States,United States,False,WA,79.0,Washington,1.0,18108.0,4369 Change Circle,,Issaquah,98027,POINT (-122.138144908936 47.5112195886636),2.0,Home
9056,,,AU,Australia,Australia,False,NSW,50.0,New South Wales,9.0,18109.0,2855 Playa,,Matraville,2036,POINT (151.418661441257 -33.9771272198706),2.0,Home
9057,,,US,United States,United States,False,WA,79.0,Washington,1.0,18110.0,4155 Bayberry Dr.,,Lynnwood,98036,POINT (-122.452398246201 47.7698709223409),2.0,Home
9058,,,US,United States,United States,False,WA,79.0,Washington,1.0,18111.0,2233 California St.,,Bellingham,98225,POINT (-122.294189141 48.7246458561),2.0,Home
9059,,,AU,Australia,Australia,False,VIC,77.0,Victoria,9.0,18112.0,3345 Macaroon Drive,,Sunbury,3429,POINT (144.770628924875 -37.5220600588005),2.0,Home
9060,,,GB,United Kingdom,United Kingdom,True,ENG,14.0,England,10.0,18113.0,4929 Relis Valley Road,,Bury,PE17,POINT (-2.30151038716452 53.5200795201428),2.0,Home
9061,,,GB,United Kingdom,United Kingdom,True,ENG,14.0,England,10.0,18114.0,5846 Premier Place,,Kirkby,KB9,POINT (-2.88693311936905 53.414025204097896),2.0,Home
9062,,,FR,France,France,False,59,145.0,Nord,7.0,18115.0,"9967, quai de Grenelle",,Villeneuve-d'Ascq,59491,POINT (3.14496276113854 50.6627141971843),2.0,Home
9063,,,DE,Germany,Germany,False,BY,8.0,Bayern,8.0,18116.0,Königstr 381,,Erlangen,91054,POINT (11.0392517055056 49.5878244128978),2.0,Home
9064,,,US,United States,United States,False,CA,9.0,California,4.0,18117.0,6211 Piedmont Dr,,Imperial Beach,91932,POINT (-117.141852176444 32.5638058136611),2.0,Home
9065,,,CA,Canada,Canada,False,BC,7.0,British Columbia,6.0,18118.0,7324 Mt. Tri-state Ct.,,Cliffside,V8Y 1L1,POINT (-123.320138126665 48.4618688087571),2.0,Home
9066,,,FR,France,France,False,91,177.0,Essonne,7.0,18119.0,"8, rue Pierre-Demoulin",,Les Ulis,91940,POINT (2.16893904303373 48.723409968493),2.0,Home
9067,,,FR,France,France,False,93,179.0,Seine Saint Denis,7.0,18120.0,"59, rue Montcalm",,Tremblay-en-France,93290,POINT (2.55365260990002 49.0226158990483),2.0,Home
9068,,,AU,Australia,Australia,False,NSW,50.0,New South Wales,9.0,18121.0,8528 San Ramon Road,,Matraville,2036,POINT (151.403537723574 -33.9805239135845),2.0,Home
9069,,,GB,United Kingdom,United Kingdom,True,ENG,14.0,England,10.0,18122.0,9300 Palm Drive,,Woolston,WA1 4SY,POINT (-2.52127048511891 53.3816032362835),2.0,Home
9070,,,AU,Australia,Australia,False,SA,66.0,South Australia,9.0,18123.0,4176 Cotton Ct,,Perth,6006,POINT (115.703754706057 -31.9099722314626),2.0,Home
9071,,,GB,United Kingdom,United Kingdom,True,ENG,14.0,England,10.0,18124.0,494 North Spoonwood Court,,Stoke-on-Trent,AS23,POINT (-2.17422931465819 53.1088663221093),2.0,Home
9072,,,US,United States,United States,False,CA,9.0,California,4.0,18125.0,657 West M Street,,Berkeley,94704,POINT (-122.301746752631 37.8902625857436),2.0,Home
9073,,,US,United States,United States,False,CA,9.0,California,4.0,18126.0,2152 Zebra Street,,Berkeley,94704,POINT (-122.265070898946 37.8410347810649),2.0,Home
9074,,,US,United States,United States,False,OR,58.0,Oregon,1.0,18127.0,5610 Easley Drive,,Salem,97301,POINT (-122.891333572201 44.9243741001334),2.0,Home
9075,,,AU,Australia,Australia,False,QLD,64.0,Queensland,9.0,18128.0,849 Donegal Road,,Brisbane,4000,POINT (153.220970517392 -27.4578783557149),2.0,Home
9076,,,CA,Canada,Canada,False,BC,7.0,British Columbia,6.0,18129.0,16 White Pl.,,Haney,V2W 1W2,POINT (-122.62493768749 49.1979503643938),2.0,Home
9077,,,US,United States,United States,False,CA,9.0,California,4.0,18130.0,3728 Chinquapin Ct.,,Burlingame,94010,POINT (-122.437236590916 37.5348542352822),2.0,Home
9078,,,FR,France,France,False,31,117.0,Garonne (Haute),7.0,18131.0,"92, boulevard d´Albi",,Colomiers,31770,POINT (1.32752831728595 43.6770393022656),2.0,Home
9079,,,US,United States,United States,False,WA,79.0,Washington,1.0,18132.0,8387 E. Lane Rd.,,Port Orchard,98366,POINT (-122.678668854113 47.5608777031148),2.0,Home
9080,,,GB,United Kingdom,United Kingdom,True,ENG,14.0,England,10.0,18133.0,6671 Del Rey St.,,West Sussex,RH15 9UD,POINT (0 0),2.0,Home
9081,,,CA,Canada,Canada,False,BC,7.0,British Columbia,6.0,18134.0,5010 C Mt. Hood Circle,,N. Vancouver,V7L 4J4,POINT (-123.027458695944 49.3516773063678),2.0,Home
9082,,,US,United States,United States,False,OR,58.0,Oregon,1.0,18135.0,2579 The Trees Dr.,,W. Linn,97068,POINT (-122.499427745959 45.3664392387422),2.0,Home
9083,,,US,United States,United States,False,WA,79.0,Washington,1.0,18136.0,9918 Scramble Rd.,,Bellingham,98225,POINT (-122.36648091824 48.6963884601589),2.0,Home
9084,,,US,United States,United States,False,CA,9.0,California,4.0,18137.0,9455 Camino Estrada,,Santa Monica,90401,POINT (-118.352490666602 33.9689693843354),2.0,Home
9085,,,CA,Canada,Canada,False,BC,7.0,British Columbia,6.0,18138.0,740 Royal Links Circle,,Cliffside,V8Y 1L1,POINT (-123.505192355546 48.5686130131817),2.0,Home
9086,,,FR,France,France,False,75,161.0,Seine (Paris),7.0,18139.0,"15, avenue de la Gare",,Paris,75013,POINT (2.36089019792452 48.8967161319833),2.0,Home
9087,,,US,United States,United States,False,WA,79.0,Washington,1.0,18140.0,7279 Michael Ln.,,Yakima,98901,POINT (-120.20369100726 46.6558808506676),2.0,Home
9088,,,US,United States,United States,False,CA,9.0,California,4.0,18141.0,1950 Crown Court,,Concord,94519,POINT (-121.825585152591 38.0385700587962),2.0,Home
9089,,,US,United States,United States,False,CA,9.0,California,4.0,18142.0,7065 Rock Creek Way,,Berkeley,94704,POINT (-122.228395045262 37.844821535271),2.0,Home
9090,,,AU,Australia,Australia,False,VIC,77.0,Victoria,9.0,18143.0,8831 Cloverleaf Circle,,Seaford,3198,POINT (144.923739383538 -38.0498630020453),2.0,Home
9091,,,AU,Australia,Australia,False,QLD,64.0,Queensland,9.0,18144.0,1648 Eastgate Lane,,East Brisbane,4169,POINT (152.964946187508 -27.5021980844691),2.0,Home
9092,,,GB,United Kingdom,United Kingdom,True,ENG,14.0,England,10.0,18145.0,4679 Cardinal Dr,,London,SW6 SBY,POINT (-0.127204437783849 51.429053627448),2.0,Home
9093,,,US,United States,United States,False,CA,9.0,California,4.0,18146.0,5183 Ham Drive,,Palo Alto,94303,POINT (-122.104986337662 37.4741964795652),2.0,Home
9094,,,CA,Canada,Canada,False,BC,7.0,British Columbia,6.0,18147.0,3515 Bishop Drive,,Victoria,V8V,POINT (-123.191789583103 48.4864535815349),2.0,Home
9095,,,CA,Canada,Canada,False,BC,7.0,British Columbia,6.0,18148.0,7495 Morgan Territory Rd.,,Cliffside,V8Y 1L1,POINT (-123.381822869625 48.5783170317657),2.0,Home
9096,,,AU,Australia,Australia,False,QLD,64.0,Queensland,9.0,18149.0,225 Piedmont,,Gold Coast,4217,POINT (153.438396867708 -27.9798797724787),2.0,Home
9097,,,CA,Canada,Canada,False,BC,7.0,British Columbia,6.0,18150.0,6465 Gary Drive,,Newton,V2M1N7,POINT (-122.707126980723 53.9586649792639),2.0,Home
9098,,,AU,Australia,Australia,False,VIC,77.0,Victoria,9.0,18151.0,6529 Buena Vista,,Cranbourne,3977,POINT (145.240654911343 -38.1801522817051),2.0,Home
9099,,,GB,United Kingdom,United Kingdom,True,ENG,14.0,England,10.0,18152.0,7706 Red Maple Ct,,Bury,PE17,POINT (-2.30381143734165 53.6647718348563),2.0,Home
9100,,,US,United States,United States,False,CA,9.0,California,4.0,18153.0,911 Nicholas Drive,,Beverly Hills,90210,POINT (-118.274487999291 34.0837022596341),2.0,Home
9101,,,AU,Australia,Australia,False,QLD,64.0,Queensland,9.0,18154.0,8356 Royal Palm Lane,,Townsville,4810,POINT (146.747270015884 -19.2437551550476),2.0,Home
9102,,,FR,France,France,False,59,145.0,Nord,7.0,18155.0,"2822, rue des Ecoles",,Croix,59170,POINT (3.15300449496247 50.6231280278984),2.0,Home
9103,,,US,United States,United States,False,CA,9.0,California,4.0,18156.0,3652 Happy Valley Road,,Beverly Hills,90210,POINT (-118.546846151472 34.100756048416),2.0,Home
9104,,,US,United States,United States,False,CA,9.0,California,4.0,18157.0,7111 Atchinson Stage Ct,# 180,La Jolla,92806,POINT (-117.887888985513 33.8356574877867),2.0,Home
9105,,,CA,Canada,Canada,False,BC,7.0,British Columbia,6.0,18158.0,1516 Redbird Lane,,Metchosin,V9,POINT (-123.460573719956 48.3468939439543),2.0,Home
9106,,,AU,Australia,Australia,False,QLD,64.0,Queensland,9.0,18159.0,445 Bishop Drive,,Brisbane,4000,POINT (152.89962422948 -27.4496393444059),2.0,Home
9107,,,FR,France,France,False,75,161.0,Seine (Paris),7.0,18160.0,"9, rue des Vendangeurs",,Paris,75008,POINT (2.31418168188348 48.8238150880092),2.0,Home
9108,,,FR,France,France,False,75,161.0,Seine (Paris),7.0,18161.0,"19, rue de l´Esplanade",,Paris,75019,POINT (2.38529407463626 48.9456990296425),2.0,Home
9109,,,AU,Australia,Australia,False,QLD,64.0,Queensland,9.0,18162.0,1485 La Vista Avenue,,Brisbane,4000,POINT (152.991437454597 -27.4716100412299),2.0,Home
9110,,,US,United States,United States,False,CA,9.0,California,4.0,18163.0,7884 Power Ave.,,Glendale,91203,POINT (-118.301120416337 34.1459355422585),2.0,Home
9111,,,US,United States,United States,False,CA,9.0,California,4.0,18164.0,2544 Ashley Way,,Newport Beach,92625,POINT (-117.714281235702 33.5575978830075),2.0,Home
9112,,,US,United States,United States,False,CA,9.0,California,4.0,18165.0,4080 Pelican Loop,,Long Beach,90802,POINT (-118.094632239681 33.7287210504201),2.0,Home
9113,,,GB,United Kingdom,United Kingdom,True,ENG,14.0,England,10.0,18166.0,2269 Clear St.,,Runcorn,TY31,POINT (-2.70960038254656 53.4051143511351),2.0,Home
9114,,,CA,Canada,Canada,False,BC,7.0,British Columbia,6.0,18167.0,3612 Vista Place,,Cliffside,V8Y 1L1,POINT (-123.52986625273 48.4958328738013),2.0,Home
9115,,,GB,United Kingdom,United Kingdom,True,ENG,14.0,England,10.0,18168.0,7960 South Creek Dr.,,Billericay,CM11,POINT (0.416940942297863 51.6144646005249),2.0,Home
9116,,,US,United States,United States,False,CA,9.0,California,4.0,18169.0,8779 Gatewood Court,,Woodland Hills,91364,POINT (-118.599759917938 34.1258057132385),2.0,Home
9117,,,US,United States,United States,False,WA,79.0,Washington,1.0,18170.0,8565 Marie Drive,,Yakima,98901,POINT (-120.396267262003 46.576581713049),2.0,Home
9118,,,DE,Germany,Germany,False,NW,53.0,Nordrhein-Westfalen,8.0,18171.0,Zur Lindung 6,,Solingen,42651,POINT (7.10585249589773 51.2015555665827),2.0,Home
9119,,,CA,Canada,Canada,False,BC,7.0,British Columbia,6.0,18172.0,6643 Mt. Whitney,,Westminster,V3L 1E7,POINT (-122.930898396463 49.2759324707856),2.0,Home
9120,,,US,United States,United States,False,CA,9.0,California,4.0,18173.0,6683 Carrick Ct,,San Francisco,94109,POINT (-122.481942030014 37.8134964538317),2.0,Home
9121,,,FR,France,France,False,95,181.0,Val d'Oise,7.0,18174.0,"225, rue Marbeuf",,Cergy,95000,POINT (2.06574917308907 48.9843212225704),2.0,Home
9122,,,US,United States,United States,False,WA,79.0,Washington,1.0,18175.0,7670 Terrapin Court,,Burien,98168,POINT (-122.442562473269 47.4238070745771),2.0,Home
9123,,,US,United States,United States,False,CA,9.0,California,4.0,18176.0,621 Brandywine Way,,Lakewood,90712,POINT (-118.016342724915 33.8008989064516),2.0,Home
9124,,,AU,Australia,Australia,False,VIC,77.0,Victoria,9.0,18177.0,5652 Driving Dr.,,Seaford,3198,POINT (145.039852544786 -38.1070178132842),2.0,Home
9125,,,US,United States,United States,False,WA,79.0,Washington,1.0,18178.0,9206 Listing Ct.,Unit F,Kirkland,98033,POINT (-122.11433204178999 47.65794454411),2.0,Home
9126,,,US,United States,United States,False,CA,9.0,California,4.0,18179.0,2411 Hazelnut Lane,,Coronado,92118,POINT (-117.026147490561 32.6553235258633),2.0,Home
9127,,,FR,France,France,False,31,117.0,Garonne (Haute),7.0,18180.0,"8040, rue de la Centenaire",,Colomiers,31770,POINT (1.32580339293566 43.6072607072745),2.0,Home
9128,,,AU,Australia,Australia,False,QLD,64.0,Queensland,9.0,18181.0,2759 Carrick Ct.,,Rockhampton,4700,POINT (150.712965301736 -23.4065915029926),2.0,Home
9129,,,US,United States,United States,False,WA,79.0,Washington,1.0,18182.0,3906 Castlewood,,Puyallup,98371,POINT (-122.166427439579 47.1268146730941),2.0,Home
9130,,,CA,Canada,Canada,False,BC,7.0,British Columbia,6.0,18183.0,21 Red Tree Way,,Langford,V9,POINT (-123.501210575192 48.5068422275962),2.0,Home
9131,,,US,United States,United States,False,CA,9.0,California,4.0,18184.0,1770 Holiday Hills,,Berkeley,94704,POINT (-122.338422606315 37.9016228483618),2.0,Home
9132,,,DE,Germany,Germany,False,HE,19.0,Hessen,8.0,18185.0,Postenweg 3738,,Berlin,14129,POINT (13.2042871176729 52.4842187321191),2.0,Home
9133,,,US,United States,United States,False,WA,79.0,Washington,1.0,18186.0,630 Plymouth Drive,,Ballard,98107,POINT (-122.260291176278 47.6633519235967),2.0,Home
9134,,,AU,Australia,Australia,False,VIC,77.0,Victoria,9.0,18187.0,8138 Golf Club Road,,Melton,3337,POINT (144.576096767601 -37.5872490467072),2.0,Home
9135,,,US,United States,United States,False,CA,9.0,California,4.0,18188.0,2798 Rankin Way,,La Jolla,92806,POINT (-117.746437663862 33.8525753165306),2.0,Home
9136,,,CA,Canada,Canada,False,BC,7.0,British Columbia,6.0,18189.0,8989 Adelia Court,,Cliffside,V8Y 1L1,POINT (-123.369485921033 48.5831690410577),2.0,Home
9137,,,US,United States,United States,False,WA,79.0,Washington,1.0,18190.0,1798 Westbury Dr.,,Ballard,98107,POINT (-122.541771326133 47.6871883668472),2.0,Home
9138,,,US,United States,United States,False,CA,9.0,California,4.0,18191.0,9420 Fillet Ave,,Burbank,91502,POINT (-118.487187349171 34.141287965651),2.0,Home
9139,,,FR,France,France,False,91,177.0,Essonne,7.0,18192.0,"17, rue de Maubeuge",,Les Ulis,91940,POINT (2.1633076854225 48.6698677597364),2.0,Home
9140,,,US,United States,United States,False,WA,79.0,Washington,1.0,18193.0,4334 Fremont Street,,Issaquah,98027,POINT (-122.125945733455 47.4637131197218),2.0,Home
9141,,,FR,France,France,False,75,161.0,Seine (Paris),7.0,18194.0,"95, avenue de l´ Union Centrale",,Paris,75012,POINT (2.42181514180521 48.8056704883054),2.0,Home
9142,,,CA,Canada,Canada,False,BC,7.0,British Columbia,6.0,18195.0,3866 Mt. Everest Court,,Vancouver,V7L 4J4,POINT (-123.101304709567 49.3023650788434),2.0,Home
9143,,,AU,Australia,Australia,False,TAS,71.0,Tasmania,9.0,18196.0,1366 Hunt Dr,,Hobart,7001,POINT (147.342782980787 -42.8078777988649),2.0,Home
9144,,,US,United States,United States,False,CA,9.0,California,4.0,18197.0,1690 K St.,,Redwood City,94063,POINT (-122.087428199857 37.5432930296243),2.0,Home
9145,,,AU,Australia,Australia,False,VIC,77.0,Victoria,9.0,18198.0,8989 Twincreek Ct.,,Cranbourne,3977,POINT (145.051804289834 -38.2030397743307),2.0,Home
9146,,,CA,Canada,Canada,False,BC,7.0,British Columbia,6.0,18199.0,1476 Chestnut Ave.,,Oak Bay,V8P,POINT (-123.218772278204 48.3877815255318),2.0,Home
9147,,,GB,United Kingdom,United Kingdom,True,ENG,14.0,England,10.0,18200.0,3394 Near Drive,,London,SW8 1XD,POINT (-0.121986504650199 51.4221539458843),2.0,Home
9148,,,DE,Germany,Germany,False,NW,53.0,Nordrhein-Westfalen,8.0,18201.0,Postfach 8 77 99,,Berlin,14197,POINT (13.3000552985159 52.5202496428003),2.0,Home
9149,,,CA,Canada,Canada,False,BC,7.0,British Columbia,6.0,18202.0,6897 Deerfield Dr.,,Langford,V9,POINT (-123.352994300874 48.4099448200301),2.0,Home
9150,,,US,United States,United States,False,CA,9.0,California,4.0,18203.0,9593 Singingwood Court,,Lemon Grove,91945,POINT (-117.058671160233 32.7431829812329),2.0,Home
9151,,,GB,United Kingdom,United Kingdom,True,ENG,14.0,England,10.0,18204.0,2899 Cimarron Drive,,Berks,SL4 1RH,POINT (-0.610678378003383 51.5136283423927),2.0,Home
9152,,,FR,France,France,False,93,179.0,Seine Saint Denis,7.0,18205.0,"100, rue des Rosiers",,Pantin,93500,POINT (2.4060851260095 48.9326870001792),2.0,Home
9153,,,AU,Australia,Australia,False,QLD,64.0,Queensland,9.0,18206.0,2074 Bluefish Lane,,Brisbane,4000,POINT (153.175063904833 -27.4798490525389),2.0,Home
9154,,,GB,United Kingdom,United Kingdom,True,ENG,14.0,England,10.0,18207.0,6915 San Ramon Valley Blvd.,#6,Leeds,LE18,POINT (-1.54546562407628 53.8159920700841),2.0,Home
9155,,,DE,Germany,Germany,False,HH,20.0,Hamburg,8.0,18208.0,Winterfeldtstr 3535,,Bonn,53131,POINT (0 0),2.0,Home
9156,,,US,United States,United States,False,WA,79.0,Washington,1.0,18209.0,7925 Meadow Lane,,Olympia,98501,POINT (-122.985116509127 47.0022462362567),2.0,Home
9157,,,AU,Australia,Australia,False,SA,66.0,South Australia,9.0,18210.0,1779 Rose Drive,,Cloverdale,6105,POINT (115.89287320895 -31.937000759182),2.0,Home
9158,,,US,United States,United States,False,CA,9.0,California,4.0,18211.0,6810 San Vincente Drive,,Mill Valley,94941,POINT (-122.483653586629 37.9275028295704),2.0,Home
9159,,,US,United States,United States,False,WA,79.0,Washington,1.0,18212.0,8051 Reality Dr.,,Burien,98168,POINT (-122.161282116009 47.4997763290018),2.0,Home
9160,,,GB,United Kingdom,United Kingdom,True,ENG,14.0,England,10.0,18213.0,9774 Maywood Lane,,London,SW6 SBY,POINT (-0.127102714922767 51.4857105718548),2.0,Home
9161,,,CA,Canada,Canada,False,BC,7.0,British Columbia,6.0,18214.0,1256 Orangewood Ave.,,Port Hammond,V6B 3P7,POINT (-122.926521761507 49.3020427260165),2.0,Home
9162,,,AU,Australia,Australia,False,NSW,50.0,New South Wales,9.0,18215.0,8577 La Vista Avenue,,North Ryde,2113,POINT (151.19315533642 -33.7992567623183),2.0,Home
9163,,,FR,France,France,False,75,161.0,Seine (Paris),7.0,18216.0,"14, place Beaubernard",,Paris,75003,POINT (2.35599757086353 48.8185720664381),2.0,Home
9164,,,US,United States,United States,False,CA,9.0,California,4.0,18217.0,2751 Trail Way,Unit B,La Jolla,92806,POINT (-117.746437663862 33.8322739220379),2.0,Home
9165,,,AU,Australia,Australia,False,NSW,50.0,New South Wales,9.0,18218.0,615 Patterson Blvd.,,Coffs Harbour,2450,POINT (153.196957830331 -30.1195865704582),2.0,Home
9166,,,US,United States,United States,False,CA,9.0,California,4.0,18219.0,6983 Niagara Court,,Santa Cruz,95062,POINT (-122.041330458115 37.0182248312855),2.0,Home
9167,,,DE,Germany,Germany,False,HH,20.0,Hamburg,8.0,18220.0,Lieblingsweg 500,,Paderborn,33041,POINT (0 0),2.0,Home
9168,,,US,United States,United States,False,CA,9.0,California,4.0,18221.0,8986 Wildewood Dr.,,Redwood City,94063,POINT (-122.246300729046 37.5095513043131),2.0,Home
9169,,,US,United States,United States,False,OR,58.0,Oregon,1.0,18222.0,8264 Montanya Court,,W. Linn,97068,POINT (-122.707968730505 45.3392302587909),2.0,Home
9170,,,AU,Australia,Australia,False,VIC,77.0,Victoria,9.0,18223.0,8249 La Jolla,,Bendigo,3550,POINT (144.220640502679 -36.7612027900572),2.0,Home
9171,,,GB,United Kingdom,United Kingdom,True,ENG,14.0,England,10.0,18224.0,1064 Almond Drive,,Warrington,WA3 7BH,POINT (-2.65750892718596 53.4555003451857),2.0,Home
9172,,,US,United States,United States,False,WA,79.0,Washington,1.0,18225.0,3178 Fieldbrook Pl.,,Kirkland,98033,POINT (-122.248738450881 47.662712245645),2.0,Home
9173,,,AU,Australia,Australia,False,QLD,64.0,Queensland,9.0,18226.0,2687 Ridge Road,,Brisbane,4000,POINT (153.14445949646 -27.4661173670239),2.0,Home
9174,,,US,United States,United States,False,CA,9.0,California,4.0,18227.0,55 St. George Dr.,,Concord,94519,POINT (-122.088919 37.9261228616999),2.0,Home
9175,,,US,United States,United States,False,WA,79.0,Washington,1.0,18228.0,7878 Delacy Ave.,,Puyallup,98371,POINT (-122.141962349474 47.235358307931),2.0,Home
9176,,,US,United States,United States,False,CA,9.0,California,4.0,18229.0,7664 Castle Rock Rd.,,La Jolla,92806,POINT (-118.017552697025 33.8559588822794),2.0,Home
9177,,,AU,Australia,Australia,False,VIC,77.0,Victoria,9.0,18230.0,5742 Curtis Drive,,Geelong,3220,POINT (144.273793765629 -38.1349880485542),2.0,Home
9178,,,US,United States,United States,False,CA,9.0,California,4.0,18231.0,6769 Seabourne Ct.,,Los Angeles,90012,POINT (-118.201387249465 34.0241959457451),2.0,Home
9179,,,AU,Australia,Australia,False,QLD,64.0,Queensland,9.0,18232.0,7751 Mendocino Dr.,,Gold Coast,4217,POINT (153.223626066253 -27.960280136893),2.0,Home
9180,,,US,United States,United States,False,WA,79.0,Washington,1.0,18233.0,8305 California St.,,Issaquah,98027,POINT (-121.833165521928 47.5539754107112),2.0,Home
9181,,,US,United States,United States,False,CA,9.0,California,4.0,18234.0,1510 American Beauty Dr.,,San Carlos,94070,POINT (-122.168351551679 37.509531027872),2.0,Home
